gene_id,SRR13308380,SRR13308381,SRR13308382,SRR13308383,SRR13308392,SRR13308393,SRR13308394,SRR13308395
gene-pde6a|pde6a,22,8,10,24,30,48,18,0
gene-LOC109632688|LOC109632688,28,27,27,29,20,37,37,45
gene-LOC109632898|LOC109632898,128,183,225,78,310,249,140,462
gene-LOC109632433|LOC109632433,0,0,0,0,0,0,0,0
gene-LOC109632530|LOC109632530,0,3,0,7,3,0,5,0
gene-LOC109632267|LOC109632267,0,0,0,0,0,0,0,0
gene-rad51ap2|rad51ap2,3,0,0,0,0,0,0,0
gene-LOC109632420|LOC109632420,0,0,0,0,0,0,0,0
gene-cdc42bpa|cdc42bpa,549,470,441,271,434,512,544,517
gene-LOC109632454|LOC109632454,0,0,0,0,0,0,0,0
gene-stmn4|stmn4,0,0,0,0,0,0,0,0
gene-LOC109632435|LOC109632435,0,0,0,0,0,0,0,3
gene-LOC109632287|LOC109632287,362,130,98,96,196,227,134,159
gene-LOC109632405|LOC109632405,3,0,0,0,4,0,0,0
gene-LOC109632610|LOC109632610,22,7,16,8,26,12,9,14
gene-LOC109632445|LOC109632445,268,200,202,293,263,232,166,81
gene-disp1|disp1,71,91,111,50,93,66,74,78
gene-LOC109632353|LOC109632353,0,0,0,0,0,0,0,0
gene-trnas-gcu-4|trnas-gcu,0,1,0,0,0,1,0,0
gene-LOC109632399|LOC109632399,0,0,0,0,0,0,0,0
gene-LOC109632355|LOC109632355,0,0,0,0,0,0,0,0
gene-LOC109632356|LOC109632356,0,0,0,0,0,0,0,0
gene-LOC109632357|LOC109632357,0,10,0,5,0,0,2,0
gene-tnfrsf21|tnfrsf21,75,112,65,25,42,53,24,13
gene-LOC109632520|LOC109632520,9,0,4,3,0,16,4,0
gene-LOC109632613|LOC109632613,333928,266173,211660,239442,215373,238000,193240,176395
gene-clmn|clmn,355,339,232,93,99,676,517,37
gene-prkrip1|prkrip1,193,176,125,66,166,131,146,142
gene-glrx5|glrx5,1069,815,1489,519,932,727,1080,1126
gene-ints9|ints9,106,90,112,48,116,76,94,106
gene-pla2g7|pla2g7,202,152,330,149,318,190,373,424
gene-sf3b6|sf3b6,1515,1173,1361,1158,1266,956,1110,1354
gene-fam49a|fam49a,227,235,466,181,324,264,244,306
gene-LOC109632431|LOC109632431,9,11,21,5,26,15,20,12
gene-hnrnpu|hnrnpu,883,860,1374,957,922,1006,1162,1401
gene-LOC109632456|LOC109632456,14,20,18,0,10,18,14,4
gene-LOC109632458|LOC109632458,17,6,17,13,9,2,8,7
gene-LOC109632457|LOC109632457,168,128,72,77,107,133,83,28
gene-LOC109632305|LOC109632305,188,203,173,109,204,128,216,149
gene-snap25|snap25,4,6,0,8,0,0,0,0
gene-ankef1|ankef1,119,97,67,41,59,38,29,12
gene-LOC109632582|LOC109632582,1090,1398,1477,868,1239,1779,1178,532
gene-mcm3|mcm3,7,24,39,6,60,17,24,0
gene-elp3|elp3,213,188,240,108,258,229,304,388
gene-hmbox1|hmbox1,338,358,436,264,358,356,423,648
gene-tlr5|tlr5,121,201,206,150,134,127,347,630
gene-LOC109632511|LOC109632511,35,68,199,74,92,61,82,79
gene-LOC109632510|LOC109632510,88,114,157,127,132,185,140,186
gene-LOC109632274|LOC109632274,575,601,1506,590,913,730,1122,2047
gene-brox|brox,1318,1190,1505,737,1295,1105,1554,2052
gene-fam177b|fam177b,8,0,5,3,8,0,6,4
gene-LOC109632403|LOC109632403,4,0,5,0,5,0,3,0
gene-LOC109632354|LOC109632354,9,11,5,0,25,40,13,5
gene-cd2ap|cd2ap,636,624,552,575,384,729,599,458
gene-llph|llph,3309,2603,1889,2351,2199,2322,1901,2052
gene-pex26|pex26,114,117,165,45,129,69,92,147
gene-apaf1|apaf1,64,44,111,61,80,65,90,186
gene-LOC109632689|LOC109632689,0,0,0,0,0,0,3,0
gene-cecr1|cecr1,0,15,16,8,17,7,13,31
gene-ttll1|ttll1,70,80,45,42,66,36,62,34
gene-trnay-gua-4|trnay-gua,0,0,0,0,0,0,0,0
gene-trnay-gua-5|trnay-gua,0,0,0,0,0,0,0,0
gene-trnay-gua-6|trnay-gua,0,0,0,0,0,0,0,0
gene-pacsin2|pacsin2,976,897,1556,1098,1275,1211,1588,1438
gene-arfgap3|arfgap3,1660,1374,1932,972,1892,1953,3204,5536
gene-anks1b|anks1b,154,140,223,100,148,154,144,199
gene-LOC109632724|LOC109632724,75,112,260,74,226,104,132,122
gene-LOC109632756|LOC109632756,791,907,1404,631,1291,1073,970,1826
gene-LOC109632760|LOC109632760,20,37,34,18,22,17,32,22
gene-rad51ap1|rad51ap1,5,0,20,0,10,4,31,0
gene-LOC109632759|LOC109632759,367,260,1067,348,575,226,289,375
gene-LOC109632738|LOC109632738,478,494,548,355,262,302,313,289
gene-LOC109632690|LOC109632690,10,26,61,20,25,8,15,15
gene-dram1|dram1,218,284,657,288,439,215,347,298
gene-washc3|washc3,592,424,605,439,491,373,450,452
gene-LOC109632692|LOC109632692,3,0,0,0,0,0,0,0
gene-LOC109632783|LOC109632783,19010,14890,13240,11263,14953,14242,14505,13573
gene-mcat|mcat,70,70,141,98,111,96,82,185
gene-ikbip|ikbip,31,33,37,15,21,35,35,33
gene-ckap4|ckap4,52,36,314,73,46,70,64,466
gene-LOC109632697|LOC109632697,41,46,156,64,90,30,59,86
gene-LOC109632655|LOC109632655,46,28,48,5,27,14,45,36
gene-LOC109632743|LOC109632743,31,20,24,9,45,35,46,73
gene-LOC109632663|LOC109632663,24,16,47,27,23,34,34,82
gene-ccdc59|ccdc59,116,90,71,20,134,93,104,130
gene-mettl25|mettl25,113,124,115,149,70,209,188,171
gene-tmtc2|tmtc2,32,65,32,19,27,80,87,40
gene-parp11|parp11,133,161,173,141,82,193,207,201
gene-LOC109632852|LOC109632852,137,139,76,69,111,127,101,56
gene-st8sia1|st8sia1,13,4,86,16,14,17,23,33
gene-LOC109632836|LOC109632836,5,12,7,4,9,4,15,10
gene-atp2b1|atp2b1,524,500,431,504,455,502,464,362
gene-LOC109632881|LOC109632881,0,0,0,10,0,0,0,0
gene-lrguk|lrguk,11,21,0,13,22,0,0,11
gene-mest|mest,508,618,564,563,382,725,526,485
gene-copg2|copg2,1343,1269,2190,1230,2239,1752,1628,2664
gene-exoc4|exoc4,496,519,693,332,510,438,612,648
gene-chchd3|chchd3,331,277,448,236,344,309,413,579
gene-plxna4|plxna4,360,450,381,414,213,411,448,267
gene-LOC109632835|LOC109632835,430,456,324,440,225,415,436,302
gene-LOC109632754|LOC109632754,0,0,0,0,0,0,3,0
gene-scyl2|scyl2,412,428,658,402,391,464,584,780
gene-epyc|epyc,17,11,5,18,29,11,18,0
gene-kera|kera,0,0,0,0,0,0,0,0
gene-LOC109632778|LOC109632778,1273,1512,1429,1232,1752,1705,1665,1646
gene-LOC109632776|LOC109632776,0,0,0,0,4,0,4,8
gene-LOC109632668|LOC109632668,0,0,15,0,0,0,7,0
gene-LOC109632727|LOC109632727,0,0,0,3,5,0,4,3
gene-LOC109632763|LOC109632763,0,0,0,0,0,0,0,0
gene-LOC109632768|LOC109632768,0,0,0,0,0,0,0,0
gene-LOC109632750|LOC109632750,0,0,0,0,0,0,0,0
gene-LOC109632742|LOC109632742,20,41,31,26,29,38,33,28
gene-tcp11l2|tcp11l2,832,479,335,406,484,400,577,745
gene-LOC109632694|LOC109632694,1,0,0,2,0,0,0,1
gene-LOC109632747|LOC109632747,106,99,112,121,133,91,68,98
gene-depdc4|depdc4,33,30,56,28,61,20,24,19
gene-LOC109632779|LOC109632779,28,9,157,0,32,21,20,0
gene-LOC109632782|LOC109632782,6,0,8,3,4,8,0,23
gene-lum|lum,50,93,48,84,72,58,74,48
gene-btg1|btg1,9418,7039,10464,12493,6118,5972,7292,11600
gene-fam3c|fam3c,760,678,1466,886,926,986,1012,1877
gene-LOC109632669|LOC109632669,13,22,31,12,20,10,9,4
gene-LOC109632804|LOC109632804,673,787,961,700,796,746,815,1100
gene-prrt4|prrt4,8,6,0,0,19,19,10,4
gene-snd1|snd1,17055,13089,13888,12578,17510,19270,19140,18102
gene-LOC109632795|LOC109632795,4,0,0,0,0,0,0,0
gene-LOC109632696|LOC109632696,34,110,82,61,126,65,54,50
gene-cpsf6|cpsf6,401,350,719,363,321,506,717,746
gene-yeats4|yeats4,114,69,99,29,104,74,98,119
gene-LOC109632911|LOC109632911,0,0,0,0,0,0,0,0
gene-napepld|napepld,463,329,454,301,390,316,365,500
gene-LOC109632927|LOC109632927,0,0,0,0,0,0,0,0
gene-LOC109632723|LOC109632723,36,42,65,34,66,27,34,40
gene-tspan33|tspan33,225,196,300,201,201,376,384,288
gene-LOC109632889|LOC109632889,89,80,144,36,83,70,123,197
gene-lrtm2|lrtm2,0,0,0,0,0,0,0,0
gene-nrf1|nrf1,159,57,34,51,105,33,13,28
gene-ube2h|ube2h,65,78,119,43,112,133,234,304
gene-zc3hc1|zc3hc1,109,95,98,75,126,86,129,146
gene-klhdc10|klhdc10,172,120,120,54,120,120,140,218
gene-smo|smo,25,26,31,0,30,34,19,27
gene-LOC109632862|LOC109632862,4,18,9,20,10,18,17,26
gene-LOC109632648|LOC109632648,202,221,237,180,242,261,256,253
gene-LOC109632699|LOC109632699,57,31,64,28,50,30,45,12
gene-LOC109632797|LOC109632797,371,290,357,85,350,364,461,414
gene-LOC109632798|LOC109632798,8,0,0,6,6,9,26,0
gene-LOC109632671|LOC109632671,549,595,323,707,527,614,653,956
gene-LOC109632676|LOC109632676,0,0,0,0,0,0,0,0
gene-LOC109632865|LOC109632865,670,834,621,440,533,465,321,368
gene-trnak-cuu-3|trnak-cuu,0,0,0,0,0,0,0,0
gene-trnal-caa-6|trnal-caa,0,0,0,0,0,0,0,0
gene-trnal-caa-7|trnal-caa,0,0,0,0,0,0,0,0
gene-trnal-caa-8|trnal-caa,0,0,0,0,0,0,0,0
gene-LOC109632791|LOC109632791,263,234,166,95,223,167,142,161
gene-adipor2|adipor2,500,465,608,370,400,448,573,533
gene-LOC109632922|LOC109632922,7,6,5,0,0,0,6,0
gene-pkp2|pkp2,0,8,0,19,5,7,6,20
gene-LOC109632857|LOC109632857,539,549,628,559,435,512,522,1161
gene-phtf2|phtf2,113,106,128,103,135,108,124,111
gene-LOC109632821|LOC109632821,282,245,405,236,269,229,343,397
gene-LOC109632949|LOC109632949,157,141,101,66,90,107,117,49
gene-LOC109632844|LOC109632844,162,143,301,88,283,136,187,315
gene-LOC109632912|LOC109632912,265,291,405,656,139,269,231,375
gene-LOC109632700|LOC109632700,16,10,25,22,45,28,28,46
gene-mrpl42|mrpl42,44,39,46,36,43,40,59,72
gene-LOC109632833|LOC109632833,674,626,1076,332,959,705,759,1445
gene-pwp1|pwp1,414,406,591,378,596,370,427,655
gene-ano6|ano6,82,88,141,76,104,120,102,114
gene-ints13|ints13,281,262,299,88,279,245,269,453
gene-LOC109632897|LOC109632897,96,94,134,59,108,154,118,137
gene-LOC109632703|LOC109632703,17,41,19,14,39,59,43,15
gene-LOC109632704|LOC109632704,20,13,23,0,16,11,9,12
gene-LOC109632654|LOC109632654,59,74,181,162,105,60,79,119
gene-LOC109632930|LOC109632930,486,370,334,291,369,378,380,410
gene-nampt|nampt,679,600,828,468,437,587,693,1172
gene-gsap|gsap,101,102,149,48,150,72,45,72
gene-ccdc146|ccdc146,6,12,28,4,27,6,6,6
gene-fgl2|fgl2,65,111,152,71,91,118,133,222
gene-LOC109632848|LOC109632848,60,100,92,25,85,81,85,93
gene-LOC109632681|LOC109632681,40,62,205,37,110,43,33,76
gene-pus7l|pus7l,73,75,64,11,67,57,55,85
gene-LOC109632651|LOC109632651,558,574,326,543,358,536,320,198
gene-LOC109632879|LOC109632879,309,241,317,89,450,205,406,182
gene-tfec|tfec,13,4,14,0,16,10,18,21
gene-LOC109632921|LOC109632921,0,0,4,0,0,0,0,7
gene-LOC109632799|LOC109632799,32,38,46,43,20,21,10,24
gene-LOC109632800|LOC109632800,122,90,151,90,85,124,216,178
gene-LOC109632644|LOC109632644,57,58,33,30,67,43,39,43
gene-LOC109632646|LOC109632646,0,0,0,0,0,0,0,0
gene-cntn1|cntn1,11,19,18,0,131,6,0,6
gene-LOC109632811|LOC109632811,9,8,13,43,0,33,21,36
gene-zcrb1|zcrb1,118,79,119,44,111,94,194,205
gene-LOC109632914|LOC109632914,213,223,425,525,216,218,351,432
gene-LOC109632823|LOC109632823,270,162,298,154,224,263,271,437
gene-akap14|akap14,19,8,18,6,3,20,16,13
gene-thap5|thap5,60,26,103,46,55,62,53,189
gene-LOC109632826|LOC109632826,496,653,3801,2230,1423,893,1794,7647
gene-mdfic|mdfic,102,70,121,114,102,81,92,117
gene-LOC109632905|LOC109632905,46,21,30,17,13,22,14,19
gene-LOC109632706|LOC109632706,6,11,5,0,7,8,0,5
gene-LOC109632641|LOC109632641,7,5,6,3,7,0,7,0
gene-LOC109632745|LOC109632745,0,0,0,5,0,0,0,0
gene-LOC109632744|LOC109632744,0,0,0,6,0,0,0,0
gene-LOC109632891|LOC109632891,448,467,565,213,421,424,425,541
gene-ifrd1|ifrd1,790,1054,2346,5263,1011,786,1129,1839
gene-dock4|dock4,102,120,181,94,124,154,143,153
gene-LOC109632838|LOC109632838,362,358,477,292,410,396,475,631
gene-morn2|morn2,25,24,24,8,19,18,20,19
gene-strip2|strip2,0,0,0,0,0,0,5,0
gene-LOC109632845|LOC109632845,36,26,46,20,45,29,48,63
gene-cunh7orf73|cunh7orf73,260,184,367,187,327,237,234,302
gene-smkr1|smkr1,0,0,0,2,0,0,0,0
gene-dhx57|dhx57,122,101,71,39,119,126,98,101
gene-LOC109632924|LOC109632924,224,245,353,194,261,157,239,315
gene-tmem209|tmem209,95,85,56,19,164,91,48,54
gene-ascl4|ascl4,1,0,2,1,2,0,0,0
gene-prdm4|prdm4,183,162,224,178,167,168,231,354
gene-sapcd1|sapcd1,15,20,0,16,6,15,7,12
gene-LOC109632907|LOC109632907,884,639,559,1723,561,466,413,494
gene-slc37a3|slc37a3,439,458,800,589,560,401,526,919
gene-LOC109632725|LOC109632725,131,165,305,213,206,177,181,251
gene-LOC109632735|LOC109632735,685,785,1106,1721,436,620,723,931
gene-LOC109632726|LOC109632726,113,91,150,54,109,108,132,165
gene-LOC109632755|LOC109632755,211,147,153,113,131,177,157,164
gene-atxn10|atxn10,113,113,160,79,117,89,62,91
gene-LOC109632932|LOC109632932,0,0,6,8,0,8,7,0
gene-LOC109632877|LOC109632877,282,201,213,77,253,203,202,205
gene-LOC109632762|LOC109632762,16,5,14,18,13,13,21,12
gene-fam19a5|fam19a5,0,6,10,7,7,5,5,7
gene-akr1d1|akr1d1,1169,628,697,415,823,1361,1565,909
gene-LOC109632832|LOC109632832,156,163,205,116,134,178,196,311
gene-LOC109632913|LOC109632913,188,142,327,136,179,152,195,187
gene-il17rel|il17rel,239,98,11,5,5,8,49,118
gene-pim3|pim3,714,448,1583,733,931,507,1412,2926
gene-creld2|creld2,125,95,2330,832,797,788,2309,13050
gene-alg12|alg12,139,114,472,292,210,248,337,847
gene-zbed4|zbed4,292,248,401,445,277,289,317,432
gene-LOC109632732|LOC109632732,0,0,0,12,0,0,0,0
gene-LOC109632731|LOC109632731,0,0,9,8,20,6,8,11
gene-LOC109632733|LOC109632733,26,45,40,188,47,43,43,60
gene-LOC109632714|LOC109632714,82,91,249,36,275,60,141,244
gene-LOC109632715|LOC109632715,11,10,19,0,48,20,22,20
gene-LOC109632874|LOC109632874,8,0,5,3,4,7,7,0
gene-LOC109632662|LOC109632662,15,24,38,8,48,19,34,23
gene-rpap3|rpap3,141,93,145,54,99,170,197,464
gene-atp23|atp23,249,170,311,183,273,226,233,638
gene-LOC109632764|LOC109632764,0,0,0,0,0,0,0,0
gene-LOC109632810|LOC109632810,1,1,4,0,0,1,2,0
gene-LOC109632809|LOC109632809,0,0,0,0,0,0,0,0
gene-slc16a7|slc16a7,57,59,93,29,83,108,177,258
gene-etv6|etv6,876,876,1017,434,806,1046,1525,2146
gene-LOC109632806|LOC109632806,1253,1346,1312,658,1096,1254,1237,1563
gene-tbc1d22a|tbc1d22a,143,142,281,145,185,153,173,466
gene-gramd4|gramd4,717,593,872,342,609,583,557,546
gene-celsr1|celsr1,60,98,60,47,52,67,55,85
gene-trmu|trmu,62,60,49,28,63,64,63,63
gene-LOC109632660|LOC109632660,0,0,8,0,3,0,0,0
gene-LOC109632751|LOC109632751,0,0,0,0,0,0,0,0
gene-LOC109632679|LOC109632679,0,0,3,3,0,0,11,30
gene-iapp|iapp,0,0,0,15,0,0,0,0
gene-pyroxd1|pyroxd1,155,154,181,144,150,160,205,180
gene-LOC109632767|LOC109632767,0,0,0,0,0,0,0,0
gene-LOC109632741|LOC109632741,0,0,0,0,0,0,0,0
gene-LOC109632814|LOC109632814,185,143,196,112,180,199,186,114
gene-LOC109632739|LOC109632739,0,26,23,26,13,34,22,27
gene-utp20|utp20,224,209,394,157,396,176,205,580
gene-cerk|cerk,311,291,292,343,256,194,206,259
gene-tprkb|tprkb,73,54,70,59,56,59,84,98
gene-LOC109632917|LOC109632917,550,601,477,434,491,495,525,457
gene-LOC109632722|LOC109632722,189,210,280,149,181,211,331,378
gene-LOC109632789|LOC109632789,279,217,337,179,201,160,213,158
gene-LOC109632790|LOC109632790,47,35,54,41,40,68,67,86
gene-LOC109632711|LOC109632711,6,3,37,0,16,0,13,16
gene-LOC109632941|LOC109632941,4846,4629,4115,2931,5559,4450,2582,2200
gene-LOC109632658|LOC109632658,66,121,65,118,86,102,168,66
gene-etnk1|etnk1,1505,1242,1406,621,1079,1482,1707,1031
gene-LOC109632712|LOC109632712,369,296,198,201,256,194,264,273
gene-LOC109632713|LOC109632713,75,125,20,19,55,53,53,22
gene-casc1|casc1,6,0,3,7,4,4,5,5
gene-LOC109632813|LOC109632813,816,699,523,506,1018,954,987,144
gene-arl1|arl1,396,263,775,375,509,353,436,972
gene-LOC109632885|LOC109632885,0,0,0,0,0,0,0,0
gene-LOC109632884|LOC109632884,0,0,0,0,0,0,0,0
gene-ntf3|ntf3,4,4,4,5,0,12,5,5
gene-LOC109632717|LOC109632717,7,0,0,10,4,8,0,5
gene-LOC109632720|LOC109632720,0,0,0,0,0,0,0,0
gene-LOC109632719|LOC109632719,0,8,0,0,0,0,0,0
gene-LOC109632948|LOC109632948,455,286,353,161,210,187,204,175
gene-pik3cg|pik3cg,118,128,234,46,231,95,137,99
gene-tcea3|tcea3,546,433,363,158,327,522,702,542
gene-rcc1|rcc1,95,31,191,76,202,42,86,119
gene-LOC109633500|LOC109633500,62,32,61,31,37,76,71,81
gene-hivep3|hivep3,370,268,168,166,219,235,206,228
gene-LOC109633104|LOC109633104,34,31,56,27,59,57,61,26
gene-LOC109633102|LOC109633102,11,10,13,5,24,0,18,17
gene-LOC109633100|LOC109633100,768,849,1112,571,1083,945,927,895
gene-syn3|syn3,0,0,7,0,4,6,4,0
gene-nudt5|nudt5,377,329,780,301,415,468,615,857
gene-fbxo18|fbxo18,183,172,158,86,146,114,140,175
gene-LOC109632775|LOC109632775,0,3,0,0,0,8,7,0
gene-il15ra|il15ra,108,114,483,189,127,131,135,274
gene-pfkfb3|pfkfb3,77,119,7876,1331,304,78,937,692
gene-LOC109632842|LOC109632842,126,139,259,584,101,138,129,196
gene-rerg|rerg,67,41,53,11,77,84,68,14
gene-plxnc1|plxnc1,53,78,238,35,226,99,115,99
gene-cep83|cep83,57,17,41,14,32,31,50,59
gene-hcfc2|hcfc2,49,52,151,66,37,27,45,97
gene-LOC109632818|LOC109632818,198,134,277,85,117,149,212,239
gene-LOC109632816|LOC109632816,111,78,146,62,145,67,87,123
gene-phyh|phyh,8052,5424,5507,4999,5573,5573,5961,4212
gene-trnaq-cug-6|trnaq-cug,1,0,0,0,1,1,0,1
gene-ucma|ucma,12,13,8,23,0,18,19,13
gene-mcm10|mcm10,18,0,0,5,0,5,0,4
gene-optn|optn,1981,1545,2237,1233,2415,1283,1464,1686
gene-ccdc3|ccdc3,5,8,0,0,4,2,0,0
gene-camk1d|camk1d,50,52,97,19,64,41,65,64
gene-cdc123|cdc123,427,298,626,200,543,327,625,1455
gene-rbm17|rbm17,373,249,302,154,311,189,239,314
gene-LOC109633189|LOC109633189,0,0,7,0,0,0,0,0
gene-LOC109633146|LOC109633146,352,457,1829,218,1556,419,793,823
gene-nbeal2|nbeal2,213,297,301,294,277,269,330,228
gene-setd2|setd2,445,483,611,305,475,679,548,721
gene-LOC109633213|LOC109633213,199,185,342,74,145,250,447,373
gene-LOC109633122|LOC109633122,0,8,0,0,6,7,0,5
gene-LOC109633179|LOC109633179,0,0,0,0,0,3,0,0
gene-ccdc12|ccdc12,235,165,198,168,172,210,174,215
gene-LOC109633551|LOC109633551,15,20,18,22,15,25,29,12
gene-cunh8orf88|cunh8orf88,70,64,167,44,55,96,199,343
gene-LOC109633214|LOC109633214,902,820,2884,1017,1283,1042,4040,2910
gene-LOC109632972|LOC109632972,2,0,0,10,0,0,0,0
gene-LOC109633559|LOC109633559,101,40,45,34,63,72,103,60
gene-itga8|itga8,9,0,7,0,8,6,0,17
gene-mindy3|mindy3,51,36,96,14,68,29,80,92
gene-LOC109633127|LOC109633127,729,642,577,464,688,705,553,679
gene-osbpl3|osbpl3,0,4,0,0,0,10,0,0
gene-LOC109633469|LOC109633469,237,178,174,77,269,194,174,141
gene-dfna5|dfna5,144,77,61,18,95,96,131,73
gene-LOC109633481|LOC109633481,0,7,13,10,6,9,12,18
gene-dennd3|dennd3,0,14,16,26,0,10,11,0
gene-LOC109633528|LOC109633528,416,462,627,716,682,364,385,337
gene-nhlrc1|nhlrc1,0,0,0,0,0,0,0,0
gene-kif13a|kif13a,59,62,55,40,62,74,35,72
gene-LOC109633534|LOC109633534,0,0,0,3,0,0,0,0
gene-LOC109633507|LOC109633507,0,0,0,0,0,0,7,7
gene-LOC109633546|LOC109633546,133,112,86,44,128,75,84,91
gene-steap4|steap4,3357,3180,74939,14355,66042,5047,24955,22364
gene-glipr2|glipr2,13,13,149,17,39,11,44,26
gene-tbrg4|tbrg4,245,212,301,176,271,148,241,296
gene-atp4a|atp4a,5,0,6,0,0,0,0,0
gene-LOC109633496|LOC109633496,391,383,345,232,380,316,222,202
gene-LOC109633506|LOC109633506,1083,1035,1410,874,1396,1001,1415,1702
gene-malsu1|malsu1,39,29,49,11,44,29,31,44
gene-LOC109633022|LOC109633022,0,0,0,0,0,10,6,0
gene-LOC109633154|LOC109633154,0,0,5,0,3,0,0,0
gene-LOC109633156|LOC109633156,0,0,0,0,0,0,0,0
gene-LOC109632995|LOC109632995,0,0,0,0,0,0,0,0
gene-LOC109633000|LOC109633000,0,0,0,0,0,0,0,3
gene-LOC109633162|LOC109633162,0,0,0,5,0,0,0,0
gene-LOC109633400|LOC109633400,245,243,323,207,194,207,333,389
gene-LOC109633399|LOC109633399,1870,1699,2692,1178,1856,1424,1656,2132
gene-LOC109632988|LOC109632988,50,35,34,28,35,52,63,49
gene-LOC109633091|LOC109633091,29,35,22,20,19,13,29,17
gene-LOC109633099|LOC109633099,203,154,87,96,119,94,76,46
gene-LOC109633097|LOC109633097,84,96,157,78,90,103,146,173
gene-LOC109633095|LOC109633095,52,47,143,90,78,77,77,120
gene-LOC109633181|LOC109633181,2,0,23,6,38,6,5,12
gene-LOC109633015|LOC109633015,0,14,14,11,22,7,22,11
gene-spaca6|spaca6,0,0,0,0,0,4,0,0
gene-LOC109633192|LOC109633192,0,4,0,0,0,0,0,0
gene-LOC109633198|LOC109633198,0,0,0,0,0,0,0,0
gene-kcnn4|kcnn4,0,4,0,14,4,3,0,0
gene-LOC109633435|LOC109633435,93,81,111,51,66,69,112,116
gene-LOC109633436|LOC109633436,0,7,0,3,7,10,7,0
gene-plekhg4b|plekhg4b,61,55,39,15,18,42,77,56
gene-nkd2|nkd2,0,0,10,13,7,11,15,5
gene-cep72|cep72,110,116,68,68,60,91,132,75
gene-LOC109633096|LOC109633096,187,193,219,506,218,149,198,170
gene-LOC109633101|LOC109633101,186,127,185,154,153,105,173,218
gene-LOC109633019|LOC109633019,90,89,185,111,111,117,127,170
gene-LOC109633103|LOC109633103,89894,117144,69476,108130,47641,44611,49467,32615
gene-LOC109633092|LOC109633092,233,179,179,78,173,197,201,153
gene-LOC109633098|LOC109633098,172,170,255,124,201,184,231,298
gene-LOC109633093|LOC109633093,98,89,92,51,97,95,108,148
gene-LOC109633089|LOC109633089,324,330,327,200,387,334,453,705
gene-LOC109633562|LOC109633562,156,150,190,109,178,177,201,218
gene-LOC109633177|LOC109633177,1,0,0,0,0,0,0,0
gene-LOC109632994|LOC109632994,72,179,526,1960,76,78,191,627
gene-smg9|smg9,163,111,253,102,207,131,144,220
gene-trip13|trip13,7,0,0,0,17,0,6,0
gene-brd9|brd9,192,129,178,39,198,172,167,199
gene-LOC109633184|LOC109633184,17,15,21,11,6,26,12,0
gene-tppp|tppp,13,10,7,4,12,23,15,14
gene-LOC109633405|LOC109633405,83,69,45,72,41,68,99,60
gene-LOC109633110|LOC109633110,106,45,84,21,164,115,78,50
gene-LOC109633183|LOC109633183,18,0,25,9,54,15,50,50
gene-LOC109633153|LOC109633153,59,71,59,18,95,95,73,48
gene-msh5|msh5,20,12,7,0,0,6,0,9
gene-LOC109633170|LOC109633170,4,2,4,0,7,5,3,3
gene-LOC109633461|LOC109633461,4,2,4,0,7,5,3,3
gene-LOC109633033|LOC109633033,15,24,418,246,50,16,60,118
gene-l3mbtl3|l3mbtl3,480,353,453,281,447,190,132,111
gene-LOC109633513|LOC109633513,563,633,636,563,398,556,668,652
gene-cdh17|cdh17,55,92,79,131,96,101,92,115
gene-tmem67|tmem67,32,35,28,20,24,25,26,11
gene-pdp1|pdp1,1116,1731,2758,2544,899,655,1879,6052
gene-LOC109633389|LOC109633389,162,183,216,115,117,123,148,147
gene-tex10|tex10,259,221,208,103,309,193,244,281
gene-trnat-ugu-5|trnat-ugu,0,0,0,0,0,1,0,1
gene-LOC109632992|LOC109632992,108,104,222,149,83,92,95,287
gene-invs|invs,95,74,212,76,147,108,162,336
gene-chn2|chn2,434,324,478,223,305,517,762,544
gene-LOC109632993|LOC109632993,0,0,0,0,0,0,0,0
gene-hacl1|hacl1,730,578,486,325,623,433,322,252
gene-hdac9|hdac9,123,106,122,47,122,150,151,88
gene-LOC109633370|LOC109633370,0,0,0,0,0,0,0,0
gene-LOC109633124|LOC109633124,0,0,0,0,2,2,0,0
gene-LOC109633517|LOC109633517,0,0,0,0,0,0,0,0
gene-LOC109633516|LOC109633516,0,0,0,0,0,5,0,2
gene-dnah11|dnah11,0,0,0,0,0,0,0,0
gene-LOC109633202|LOC109633202,101,114,99,131,98,81,73,104
gene-LOC109633024|LOC109633024,0,0,0,0,0,0,0,0
gene-LOC109633025|LOC109633025,0,0,0,0,0,0,0,0
gene-LOC109633026|LOC109633026,0,0,0,0,0,0,0,0
gene-LOC109633008|LOC109633008,0,0,0,0,0,0,0,0
gene-LOC109633161|LOC109633161,0,0,0,0,0,0,0,0
gene-LOC109633199|LOC109633199,0,0,13,0,0,0,0,0
gene-LOC109633363|LOC109633363,166,149,186,85,140,164,200,194
gene-LOC109633361|LOC109633361,2365,1836,1481,1132,1251,1836,1553,2326
gene-LOC109633504|LOC109633504,867,685,1101,580,1044,757,941,1405
gene-LOC109633150|LOC109633150,0,0,0,0,0,0,0,0
gene-tyrobp|tyrobp,0,5,0,5,4,8,10,0
gene-nfkbid|nfkbid,0,0,4,0,0,0,0,0
gene-LOC109633006|LOC109633006,18,11,0,0,14,7,11,0
gene-kirrel2|kirrel2,31,34,101,40,55,57,76,126
gene-igflr1|igflr1,11,20,101,16,25,16,15,47
gene-kmt2b|kmt2b,527,548,601,721,559,649,605,931
