gene_id,SRR13308380,SRR13308381,SRR13308382,SRR13308383,SRR13308392,SRR13308393,SRR13308394,SRR13308395
gene-LOC109633196|LOC109633196,15,21,24,14,19,10,0,0
gene-src|src,21,15,72,5,13,23,22,10
gene-LOC109635361|LOC109635361,14,32,0,17,10,27,21,21
gene-LOC109635584|LOC109635584,1176,946,988,826,970,936,1151,1531
gene-rab22a|rab22a,493,500,654,224,613,423,491,883
gene-ppp4r1|ppp4r1,858,763,1263,651,995,865,957,1525
gene-bcdin3d|bcdin3d,25,20,10,9,45,22,23,54
gene-LOC109635611|LOC109635611,292,252,286,197,270,248,242,276
gene-cers5|cers5,9,8,26,11,25,19,31,23
gene-gpd1|gpd1,26,35,14,53,33,9,23,14
gene-smarcd1|smarcd1,312,201,302,209,332,240,259,341
gene-asic1|asic1,38,0,0,7,0,0,18,0
gene-LOC109635346|LOC109635346,1894,1850,1106,1098,893,973,625,176
gene-rdh5|rdh5,0,0,0,0,0,3,5,0
gene-LOC109635618|LOC109635618,630262,578126,487639,647757,400123,429779,481367,366944
gene-LOC109635616|LOC109635616,446501,475807,397832,557038,388051,393756,431477,374562
gene-bloc1s1|bloc1s1,376,393,641,573,311,333,389,541
gene-LOC109635557|LOC109635557,730,702,1084,837,961,678,780,1008
gene-pxmp4|pxmp4,38,51,34,23,63,38,64,96
gene-LOC109635341|LOC109635341,53,170,95,125,80,143,64,59
gene-rtfdc1|rtfdc1,765,579,837,454,682,545,581,739
gene-LOC109635612|LOC109635612,11,12,19,11,10,15,33,9
gene-tfap2c|tfap2c,0,0,4,12,0,0,5,3
gene-znfx1|znfx1,41,45,25,15,79,92,39,42
gene-LOC109635461|LOC109635461,3,0,0,0,0,4,0,0
gene-tbc1d20|tbc1d20,266,202,339,217,330,203,149,284
gene-LOC109635559|LOC109635559,272,297,250,173,219,180,246,265
gene-LOC109635392|LOC109635392,0,0,0,0,0,0,0,0
gene-snta1|snta1,28,24,32,42,30,36,26,68
gene-tox2|tox2,36,21,35,11,20,56,19,15
gene-LOC109635607|LOC109635607,58,36,69,23,54,57,72,59
gene-cttnbp2nl|cttnbp2nl,20,20,13,26,20,21,7,15
gene-LOC109635446|LOC109635446,3,0,0,0,0,0,0,0
gene-fam212b|fam212b,7,11,18,6,9,20,29,18
gene-LOC109635540|LOC109635540,1105,1017,1554,840,1163,1045,1508,1924
gene-timm17a|timm17a,660,562,1104,1015,663,457,801,1238
gene-LOC109635357|LOC109635357,1449,954,865,2321,568,1100,1122,507
gene-LOC109635429|LOC109635429,107,86,88,210,89,75,77,72
gene-LOC109635430|LOC109635430,0,0,4,14,0,0,4,0
gene-LOC109635545|LOC109635545,1179,1112,1268,1025,1055,1125,1642,3363
gene-snrpc|snrpc,266,218,408,453,321,206,238,513
gene-LOC109635595|LOC109635595,67,41,39,11,35,42,51,45
gene-LOC109635596|LOC109635596,20,2,0,0,0,0,5,2
gene-LOC109635394|LOC109635394,106,102,100,97,81,89,106,174
gene-LOC109635536|LOC109635536,78,57,130,396,103,76,85,116
gene-LOC109635532|LOC109635532,6,28,25,0,39,0,19,26
gene-padi2|padi2,142,195,150,135,134,115,162,95
gene-lrig2|lrig2,240,255,231,227,277,313,268,258
gene-LOC109635441|LOC109635441,48,36,49,32,17,57,52,49
gene-LOC109635544|LOC109635544,3,0,0,5,0,0,0,0
gene-plxna2|plxna2,0,0,0,0,0,0,0,0
gene-LOC109635395|LOC109635395,335,298,291,266,399,259,327,365
gene-pfkfb2|pfkfb2,17,23,30,12,15,20,15,12
gene-rps10|rps10,31847,24999,30115,33209,26268,23068,28044,31714
gene-nudt3|nudt3,630,525,834,357,709,538,887,1279
gene-LOC109635530|LOC109635530,0,4,0,0,0,0,0,0
gene-LOC109635531|LOC109635531,17,17,33,82,25,14,0,39
gene-LOC109635629|LOC109635629,0,0,0,24,0,0,6,0
gene-LOC109635487|LOC109635487,0,0,0,0,0,0,2,0
gene-LOC109635484|LOC109635484,30,29,22,28,26,12,18,17
gene-LOC109635486|LOC109635486,156,237,294,237,183,205,164,280
gene-LOC109635485|LOC109635485,7,7,0,0,0,12,0,0
gene-LOC109635340|LOC109635340,549,922,556,288,190,457,193,52
gene-smpd2|smpd2,216,179,208,111,193,179,166,272
gene-LOC109635537|LOC109635537,117,99,83,113,131,84,52,50
gene-LOC109635377|LOC109635377,22,29,55,10,29,19,28,38
gene-LOC109635417|LOC109635417,34723,23235,26318,32391,29011,26095,30349,37126
gene-LOC109635438|LOC109635438,12,15,22,66,30,25,24,19
gene-LOC109635425|LOC109635425,8,8,5,0,0,9,0,0
gene-ngf|ngf,0,0,0,0,0,0,0,0
gene-LOC109635376|LOC109635376,33,80,42,23,68,56,58,25
gene-LOC109635588|LOC109635588,472,178,540,1150,301,354,411,645
gene-tshb|tshb,6,5,0,0,8,4,5,5
gene-LOC109635364|LOC109635364,88,114,59,79,52,57,119,125
gene-LOC109635379|LOC109635379,70,31,42,62,33,58,39,85
gene-sycp1|sycp1,44,0,0,0,0,0,0,0
gene-LOC109635421|LOC109635421,0,52,32,5,17,21,5,13
gene-yod1|yod1,219,149,206,215,200,164,185,214
gene-LOC109635549|LOC109635549,0,8,0,0,0,0,0,5
gene-sh2d5|sh2d5,94,139,128,78,142,87,78,128
gene-hp1bp3|hp1bp3,779,588,593,522,631,389,389,282
gene-eif4g3|eif4g3,842,930,668,490,752,847,772,721
gene-ece1|ece1,9702,9990,9311,7277,11844,10564,11493,14705
gene-alpl|alpl,1517,1234,1411,447,1206,999,1115,1812
gene-LOC109635447|LOC109635447,12,15,0,0,12,0,10,0
gene-LOC109635627|LOC109635627,17,13,10,6,15,0,0,0
gene-lactbl1|lactbl1,525,421,352,333,369,496,619,303
gene-dhrs3|dhrs3,46,56,59,42,47,60,91,122
gene-klhdc7a|klhdc7a,2,5,3,0,0,5,3,0
gene-igsf21|igsf21,16,15,15,0,20,6,15,16
gene-arhgef10l|arhgef10l,74,72,170,112,78,124,190,524
gene-LOC109635368|LOC109635368,17666,14409,16001,19474,14123,13986,15386,17871
gene-rnf207|rnf207,9,0,4,13,21,8,11,8
gene-zpr1|zpr1,803,654,1793,3232,862,680,1149,4662
gene-agtrap|agtrap,10,11,199,25,73,12,52,40
gene-draxin|draxin,4,0,0,19,0,9,5,3
gene-pank4|pank4,414,459,542,212,423,292,424,343
gene-LOC109635428|LOC109635428,0,2,8,0,0,0,3,0
gene-LOC109635352|LOC109635352,45,75,337,184,120,73,162,200
gene-LOC109635444|LOC109635444,45,56,45,25,45,34,72,48
gene-LOC109635345|LOC109635345,121,203,194,94,89,144,177,99
gene-LOC109635548|LOC109635548,4854,6007,6995,3299,4575,4768,5361,5914
gene-LOC109635403|LOC109635403,267,259,324,204,245,312,334,297
gene-LOC109635482|LOC109635482,789,799,942,539,773,773,834,979
gene-LOC109635405|LOC109635405,2631,2197,2914,1874,2611,2250,2394,2726
gene-nol8|nol8,288,231,257,144,418,233,270,356
gene-cenpp|cenpp,55,49,163,191,60,37,68,91
gene-aspn|aspn,0,0,0,0,0,3,0,0
gene-ecm2|ecm2,64,66,67,51,73,58,69,86
gene-LOC109635476|LOC109635476,4,6,0,12,0,5,0,3
gene-LOC109635604|LOC109635604,674,762,2955,2695,1450,1058,1298,2898
gene-hgh1|hgh1,291,339,569,620,597,300,309,454
gene-LOC109635342|LOC109635342,649,912,1613,1563,605,953,1287,1550
gene-nisch|nisch,392,399,689,425,438,437,438,536
gene-stab1|stab1,274,353,324,139,288,451,659,619
gene-LOC109635576|LOC109635576,36,25,68,17,68,49,50,59
gene-ccdc71|ccdc71,735,504,653,622,607,430,413,1123
gene-kctd6|kctd6,226,255,160,86,144,245,208,76
gene-pdhb|pdhb,380,371,546,377,460,319,381,574
gene-pxk|pxk,1466,1369,1934,1090,2091,956,1633,1586
gene-LOC109635407|LOC109635407,121,119,76,35,88,68,97,97
gene-rpp14|rpp14,171,109,104,85,167,140,132,141
gene-abhd6|abhd6,556,542,694,623,582,729,794,1161
gene-lmcd1|lmcd1,26,18,37,142,42,18,23,26
gene-gmppb|gmppb,493,375,3261,1258,1588,894,1205,4132
gene-pde12|pde12,103,125,194,158,115,86,135,238
gene-rps23|rps23,27330,23366,27697,30059,23893,22443,25816,25576
gene-ip6k1|ip6k1,580,505,654,345,614,561,586,805
gene-ccdc66|ccdc66,52,36,13,0,27,0,9,11
gene-fam208a|fam208a,150,203,179,81,183,186,232,186
gene-arhgef3|arhgef3,365,279,355,178,260,274,373,645
gene-il17rd|il17rd,0,0,0,4,0,0,0,0
gene-arf4|arf4,0,10,14,5,0,5,8,95
gene-appl1|appl1,665,641,833,472,702,642,785,1041
gene-LOC109635468|LOC109635468,276,392,606,249,686,420,437,477
gene-dennd6a|dennd6a,168,196,173,120,154,174,185,147
gene-slmap|slmap,2778,2994,2930,1858,2392,3324,4209,4266
gene-LOC109635409|LOC109635409,137,122,232,98,140,101,52,130
gene-LOC109635360|LOC109635360,477,484,631,425,364,308,288,371
gene-LOC109635432|LOC109635432,594,688,2948,518,1963,722,1024,1002
gene-LOC109635433|LOC109635433,517,660,2924,511,1753,765,964,1037
gene-LOC109635437|LOC109635437,541,640,2866,469,1809,649,862,1152
gene-LOC109635502|LOC109635502,210,45,32,88,109,118,121,93
gene-ccdc51|ccdc51,90,46,144,107,134,63,98,162
gene-tma7|tma7,2569,2218,2669,2044,2368,2315,2146,2098
gene-LOC109635503|LOC109635503,10188,9815,22299,11162,18491,10066,15178,14563
gene-LOC109635564|LOC109635564,6,3,0,0,0,0,0,0
gene-LOC109635565|LOC109635565,225,231,422,241,246,211,311,343
gene-stk4|stk4,57,82,135,61,87,52,68,125
gene-LOC109635426|LOC109635426,1887,1478,2509,1508,1667,1405,1586,2097
gene-LOC109635371|LOC109635371,12,22,14,14,34,34,16,22
gene-capn5|capn5,0,0,0,0,0,0,0,0
gene-LOC109635686|LOC109635686,0,0,0,0,0,0,0,0
gene-LOC109635826|LOC109635826,310,210,299,159,306,270,292,377
gene-LOC109635827|LOC109635827,3,0,10,0,0,0,5,10
gene-LOC109635912|LOC109635912,813,691,1611,723,1340,858,1192,2455
gene-cnot8|cnot8,236,194,242,98,231,167,196,270
gene-LOC109635693|LOC109635693,76,89,192,64,122,66,131,175
gene-dbn1|dbn1,1622,1437,1960,1352,1392,1082,1358,1552
gene-LOC109635643|LOC109635643,7,11,11,0,6,9,17,10
gene-trnae-cuc-13|trnae-cuc,1,1,0,0,0,0,0,0
gene-trnaw-cca-17|trnaw-cca,1,0,0,0,0,0,0,0
gene-ncf1|ncf1,42,52,62,35,82,40,81,42
gene-trnav-cac-4|trnav-cac,0,0,0,1,0,0,0,0
gene-trnav-aac-3|trnav-aac,0,0,0,0,0,0,0,0
gene-sc5d|sc5d,638,419,885,823,393,523,804,1004
gene-LOC109635696|LOC109635696,278,300,304,140,241,252,219,312
gene-LOC109635697|LOC109635697,13,1,0,2,0,8,6,11
gene-zbtb16|zbtb16,52,45,63,61,60,10,27,66
gene-LOC109635699|LOC109635699,271,326,488,373,284,116,304,433
gene-usp28|usp28,0,0,0,16,7,0,10,3
gene-orai2|orai2,91,102,170,76,142,120,143,150
gene-bckdk|bckdk,332,352,774,360,393,416,419,643
gene-lrwd1|lrwd1,0,15,9,10,19,18,10,8
gene-alkbh4|alkbh4,40,40,57,25,62,32,55,105
gene-LOC109635803|LOC109635803,306,236,631,300,369,256,333,586
gene-LOC109635702|LOC109635702,8,25,30,3,15,14,11,0
gene-LOC109635878|LOC109635878,62,75,250,107,132,89,158,220
gene-LOC109635876|LOC109635876,16,16,0,13,9,22,12,14
gene-LOC109635771|LOC109635771,5,7,3,83,5,8,3,0
gene-chordc1|chordc1,184,173,606,861,246,195,333,762
gene-LOC109635915|LOC109635915,12,5,8,5,11,14,0,8
gene-LOC109635671|LOC109635671,376,437,680,1027,476,427,591,841
gene-LOC109635848|LOC109635848,81,95,75,45,167,92,115,78
gene-LOC109635767|LOC109635767,0,0,0,0,0,0,0,0
gene-LOC109635892|LOC109635892,341,343,382,289,334,255,213,188
gene-sap30l|sap30l,393,287,454,337,432,332,382,469
gene-hand1|hand1,335,352,418,192,502,398,387,424
gene-LOC109635758|LOC109635758,4,6,22,0,0,7,10,14
gene-LOC109635859|LOC109635859,681,701,505,232,456,580,615,882
gene-trnav-cac-5|trnav-cac,0,1,0,1,0,0,0,0
gene-trnav-aac-4|trnav-aac,0,0,0,2,0,0,0,0
gene-tecta|tecta,89,46,74,47,24,75,64,82
gene-LOC109635907|LOC109635907,37,94,45,74,46,47,73,139
gene-LOC109635769|LOC109635769,3,8,0,2,0,7,0,12
gene-LOC109635815|LOC109635815,319,312,660,453,339,405,385,479
gene-LOC109635673|LOC109635673,0,0,0,24,0,0,0,0
gene-LOC109635835|LOC109635835,272,257,451,299,277,233,302,552
gene-LOC109635855|LOC109635855,1444,1154,1506,1006,1439,1046,1122,1669
gene-elmod1|elmod1,5,16,0,16,15,8,5,6
gene-slc35f2|slc35f2,25,0,34,0,33,12,0,12
gene-sod1|sod1,4721,2948,3873,3074,3698,2839,2846,2375
gene-scaf4|scaf4,324,306,341,217,376,444,504,552
gene-hunk|hunk,0,0,16,0,10,7,0,12
gene-mis18a|mis18a,20,21,34,7,59,16,40,27
gene-haus1|haus1,30,0,24,9,21,18,34,7
gene-eva1c|eva1c,0,22,10,20,20,14,7,8
gene-cunh21orf59|cunh21orf59,55,67,109,561,73,39,84,287
gene-synj1|synj1,1284,1048,1583,792,1161,1748,1472,1628
gene-slc46a3|slc46a3,1401,1354,1277,927,845,1235,1469,1418
gene-LOC109635870|LOC109635870,322,305,190,38,169,212,243,242
gene-LOC109635872|LOC109635872,468,408,536,334,456,470,498,578
gene-LOC109635684|LOC109635684,16,9,7,9,12,5,5,0
gene-LOC109635649|LOC109635649,241,190,163,183,177,103,183,120
gene-LOC109635871|LOC109635871,367,359,701,429,360,394,466,426
gene-ufm1|ufm1,2123,1677,1950,1776,1948,1790,2056,2289
gene-trpc4|trpc4,0,0,0,0,0,0,5,0
gene-LOC109635639|LOC109635639,10,0,13,21,0,14,10,5
gene-LOC109635708|LOC109635708,246,221,162,119,141,154,148,102
gene-LOC109635641|LOC109635641,877,780,593,611,665,682,589,413
gene-crcp|crcp,55,61,85,35,138,56,81,105
gene-LOC109635709|LOC109635709,167,102,255,196,187,86,126,198
gene-LOC109635710|LOC109635710,0,8,7,31,4,12,12,5
gene-asl|asl,573,528,1058,1274,656,399,550,1064
gene-LOC109635840|LOC109635840,6498,5723,5920,5086,5062,5504,8192,7709
gene-trnat-agu-15|trnat-agu,0,1,2,0,3,3,4,4
gene-LOC109635842|LOC109635842,84,158,358,53,175,360,812,907
gene-LOC109635841|LOC109635841,46396,50353,64032,49112,58216,46084,47162,35337
gene-LOC109635655|LOC109635655,17,33,24,54,23,23,19,16
gene-LOC109635656|LOC109635656,22,21,20,34,20,24,9,17
gene-LOC109635712|LOC109635712,261,232,381,211,341,267,368,699
gene-LOC109635659|LOC109635659,14,15,22,8,13,22,60,34
gene-LOC109635660|LOC109635660,2,0,0,26,5,0,0,0
gene-LOC109635751|LOC109635751,8,10,47,163,27,22,19,20
gene-cunh17orf97|cunh17orf97,0,0,92,0,0,0,6,5
gene-LOC109635917|LOC109635917,0,0,20,0,0,0,0,0
gene-LOC109635839|LOC109635839,14,0,14,0,0,7,7,5
gene-LOC109635838|LOC109635838,978,727,1429,663,1296,976,1335,2240
gene-LOC109635804|LOC109635804,169,81,90,78,149,112,161,214
gene-LOC109635713|LOC109635713,242,124,142,146,227,186,216,332
gene-LOC109635680|LOC109635680,43,42,89,40,64,44,78,66
gene-LOC109635716|LOC109635716,0,0,0,0,0,0,0,0
gene-LOC109635717|LOC109635717,0,0,0,0,0,0,0,0
gene-mrps17|mrps17,49,28,39,23,79,22,55,84
gene-LOC109635862|LOC109635862,279,192,216,110,153,203,232,175
gene-cct6a|cct6a,7114,5313,6320,8516,6775,7059,7916,11132
gene-sumf2|sumf2,280,331,335,178,368,298,284,312
gene-LOC109635828|LOC109635828,23,15,26,6,0,12,14,9
gene-abhd11|abhd11,187,196,370,241,302,185,262,654
gene-LOC109635894|LOC109635894,211,330,226,231,159,234,250,243
gene-LOC109635923|LOC109635923,20,51,50,81,25,36,63,104
gene-LOC109635904|LOC109635904,34,55,35,8,36,61,37,45
gene-LOC109635642|LOC109635642,16,25,30,8,28,22,36,25
gene-LOC109635661|LOC109635661,771,815,680,410,1050,913,845,716
gene-LOC109635818|LOC109635818,0,4,0,2,2,0,4,0
gene-LOC109635816|LOC109635816,174,236,227,117,208,203,311,374
gene-LOC109635788|LOC109635788,256,126,690,197,428,119,106,284
gene-supt6h|supt6h,836,949,1466,803,938,982,1089,1298
gene-LOC109635744|LOC109635744,473,381,321,430,439,521,597,397
gene-LOC109635880|LOC109635880,25,30,42,9,60,51,53,30
gene-nsrp1|nsrp1,337,238,231,105,310,264,271,271
gene-LOC109635821|LOC109635821,373,353,730,343,525,412,569,660
gene-LOC109635847|LOC109635847,5,6,0,0,0,0,6,0
gene-LOC109635846|LOC109635846,0,0,0,0,0,8,5,0
gene-LOC109635845|LOC109635845,15,0,6,6,0,0,5,0
gene-LOC109635858|LOC109635858,841,682,657,340,717,854,734,692
gene-LOC109635718|LOC109635718,452,296,321,247,381,490,453,548
gene-smg6|smg6,729,584,624,306,640,751,641,822
gene-ovca2|ovca2,61,56,76,31,82,63,106,133
gene-LOC109635755|LOC109635755,11,5,0,0,5,16,0,10
gene-LOC109635662|LOC109635662,321,311,337,150,328,286,384,332
gene-smyd4|smyd4,56,69,184,56,111,97,104,107
gene-LOC109635668|LOC109635668,0,0,10,0,6,0,11,14
gene-LOC109635669|LOC109635669,60,30,45,12,41,47,29,39
gene-trnat-agu-16|trnat-agu,0,0,0,0,0,0,0,0
gene-ubl3|ubl3,1348,1229,1213,679,1333,684,746,681
gene-LOC109635786|LOC109635786,6971,5564,4316,2542,5171,1077,206,39
gene-uspl1|uspl1,1441,1169,1095,561,1124,1106,738,498
gene-alox5ap|alox5ap,18,8,44,9,62,7,36,12
gene-medag|medag,0,0,258,0,89,0,332,27
gene-LOC109635677|LOC109635677,191,225,376,217,291,242,283,169
gene-LOC109635813|LOC109635813,26,61,49,44,45,74,69,42
gene-pds5b|pds5b,615,553,390,273,604,540,497,573
gene-kl|kl,5122,6944,5396,5320,4339,5022,4178,2367
gene-rfc3|rfc3,78,56,31,26,57,30,31,10
gene-stard13|stard13,44,63,37,27,50,68,33,77
gene-LOC109635832|LOC109635832,0,17,11,0,10,0,17,0
gene-sertm1|sertm1,56,73,38,12,57,47,45,19
gene-ccna1|ccna1,3,0,0,0,0,0,5,0
gene-ccdc169|ccdc169,4,0,0,0,0,0,0,0
gene-LOC109635805|LOC109635805,45,21,38,22,20,21,8,0
gene-rfxap|rfxap,127,108,220,215,131,131,150,264
gene-smad9|smad9,103,78,112,71,144,119,198,488
gene-alg5|alg5,745,641,2224,904,1538,1076,1350,3626
gene-LOC109635679|LOC109635679,22,24,102,12,56,57,24,46
gene-LOC109635726|LOC109635726,0,0,0,0,0,0,0,0
gene-LOC109635650|LOC109635650,177,41,26,19,19,23,29,0
gene-pdlim4|pdlim4,1383,1159,641,769,829,773,707,528
gene-p4ha2|p4ha2,91,131,1257,2196,135,215,704,2695
gene-LOC109635836|LOC109635836,0,0,0,5,0,0,0,0
gene-LOC109635851|LOC109635851,61,69,99,124,107,75,106,116
gene-LOC109635688|LOC109635688,4,25,0,5,0,18,15,6
gene-LOC109635874|LOC109635874,709,504,645,351,462,500,528,598
gene-sh3pxd2b|sh3pxd2b,314,248,545,162,220,298,486,272
gene-LOC109635765|LOC109635765,0,0,0,0,0,0,0,0
gene-LOC109635766|LOC109635766,0,0,0,0,0,0,0,0
gene-LOC109635647|LOC109635647,8,0,0,10,6,12,0,0
gene-LOC109635648|LOC109635648,19,20,0,7,0,0,0,0
gene-LOC109635727|LOC109635727,52,66,1120,180,577,79,315,179
gene-LOC109635798|LOC109635798,184,161,157,2038,112,155,106,207
gene-LOC109635797|LOC109635797,1191,982,1137,680,1019,973,1128,1229
gene-LOC109635746|LOC109635746,28,53,43,26,8,31,42,45
gene-LOC109635853|LOC109635853,1977,2569,2647,2110,1667,2418,2751,2866
gene-aff4|aff4,638,426,704,834,498,555,693,1004
gene-zcchc10|zcchc10,64,37,155,249,84,61,102,468
gene-LOC109635819|LOC109635819,300,282,2942,20412,759,407,668,3940
gene-rnf14|rnf14,858,748,753,569,723,501,623,491
gene-ndfip1|ndfip1,4675,4448,4897,4050,4117,4272,4068,5151
gene-spry4|spry4,408,289,378,787,243,112,553,1952
gene-fgf1|fgf1,3,0,25,24,17,14,19,25
gene-arhgap26|arhgap26,116,82,166,76,169,111,138,132
gene-nr3c1|nr3c1,1024,951,611,511,885,1045,1115,1062
gene-yipf5|yipf5,1404,1499,2349,1361,2155,1744,1679,2973
gene-plac8l1|plac8l1,71,18,17,10,9,55,27,28
gene-rbm27|rbm27,121,106,146,75,138,124,135,152
gene-lars|lars,744,567,1928,671,1480,789,1161,1972
gene-rad50|rad50,172,156,129,66,187,103,110,131
gene-LOC109635792|LOC109635792,7,0,0,8,4,4,5,0
gene-LOC109635789|LOC109635789,598,395,1224,805,765,476,626,1118
gene-LOC109635682|LOC109635682,0,0,0,0,0,0,0,0
gene-LOC109635739|LOC109635739,75,91,144,151,102,54,109,125
gene-LOC109635879|LOC109635879,118,156,249,110,147,107,111,166
gene-LOC109635689|LOC109635689,69,81,87,28,117,50,73,53
gene-snx12|snx12,1321,1161,1328,952,1111,1034,1228,1607
gene-LOC109635822|LOC109635822,492,904,1410,4344,641,377,1073,2581
gene-LOC109635730|LOC109635730,6,12,0,9,10,3,11,9
gene-LOC109635784|LOC109635784,606,410,431,132,592,540,541,670
gene-dpp3|dpp3,272,277,588,237,524,362,399,694
gene-trnas-gcu-6|trnas-gcu,0,0,0,1,0,0,0,0
gene-LOC109635783|LOC109635783,15,9,15,11,24,19,58,12
gene-LOC109635731|LOC109635731,96,133,112,89,221,123,133,173
gene-LOC109635732|LOC109635732,107,100,135,64,87,78,61,103
gene-sssca1|sssca1,246,195,468,160,347,307,317,557
gene-LOC109635681|LOC109635681,0,0,0,0,0,0,0,0
gene-f9|f9,31979,33657,43315,32360,37786,33101,34561,25386
gene-LOC109635645|LOC109635645,97,144,73,34,156,60,76,9
gene-LOC109635676|LOC109635676,8,0,30,0,8,22,29,25
gene-LOC109635920|LOC109635920,284,223,480,207,290,221,392,1061
gene-LOC109635734|LOC109635734,21,2,8,15,5,9,27,0
gene-ubtd2|ubtd2,201,120,100,97,118,139,178,152
gene-LOC109635772|LOC109635772,0,0,0,0,5,0,0,0
gene-ublcp1|ublcp1,0,0,0,0,9,0,0,0
gene-rnf145|rnf145,399,374,504,335,356,490,684,707
gene-LOC109635905|LOC109635905,27,34,31,39,40,18,38,71
gene-htatsf1|htatsf1,185,107,212,72,229,158,162,238
gene-LOC109635736|LOC109635736,51,55,114,45,68,66,101,101
gene-LOC109635812|LOC109635812,177,141,171,58,194,132,197,229
gene-crebrf|crebrf,764,421,637,339,368,778,1223,2223
gene-tcf7|tcf7,81,73,49,34,66,66,66,165
gene-skp1|skp1,1369,1115,1667,1058,1321,1131,1455,1951
gene-vdac1|vdac1,537,434,871,631,683,487,607,1149
gene-cunh5orf15|cunh5orf15,2890,2900,3442,2264,3221,2825,2864,3350
gene-map3k5|map3k5,568,519,610,332,276,536,682,777
gene-cunh14orf2|cunh14orf2,1327,955,1202,1137,960,985,1235,1128
gene-LOC109635969|LOC109635969,0,4,15,0,0,31,14,20
gene-LOC109636178|LOC109636178,18,32,32,9,19,64,43,46
gene-LOC109635970|LOC109635970,14,24,28,0,21,24,27,35
gene-nudt14|nudt14,45,31,82,5,60,35,64,89
gene-knl1|knl1,8,0,26,0,8,12,23,0
gene-LOC109636191|LOC109636191,20,19,20,7,26,23,39,6
gene-LOC109636190|LOC109636190,55,114,55,32,146,102,115,36
gene-mtif3|mtif3,29,19,54,12,33,29,41,72
gene-heca|heca,203,154,86,66,137,153,146,195
gene-abracl|abracl,39,45,231,25,137,30,116,58
gene-reps1|reps1,294,271,364,118,242,292,379,458
gene-clu|clu,726,1006,874,1153,1249,727,983,1528
gene-scara3|scara3,15,65,33,56,30,42,36,36
gene-LOC109635972|LOC109635972,29,0,0,0,7,11,12,0
gene-LOC109636065|LOC109636065,0,0,0,0,5,0,0,0
gene-grem1|grem1,0,0,0,0,0,0,0,0
gene-scg5|scg5,10,10,5,0,0,0,12,0
gene-ryr3|ryr3,34,43,35,50,34,37,60,83
gene-aven|aven,251,185,250,126,223,189,168,252
gene-emc7|emc7,4087,3953,4025,4006,3832,3423,3469,3743
gene-katnbl1|katnbl1,232,186,190,138,193,161,174,173
gene-LOC109636171|LOC109636171,0,0,0,0,0,0,0,0
gene-LOC109636170|LOC109636170,200,266,200,235,191,487,402,147
gene-LOC109635957|LOC109635957,47,84,68,56,76,56,87,57
gene-gpr176|gpr176,69,89,64,59,69,56,59,0
gene-susd6|susd6,2088,2057,2809,1527,1822,2000,2326,3538
gene-srsf5|srsf5,1764,955,776,504,1555,447,286,259
gene-max|max,716,525,771,439,723,558,699,780
gene-LOC109636082|LOC109636082,585,464,453,390,587,470,443,529
gene-LOC109635959|LOC109635959,8,15,7,8,0,18,10,0
gene-LOC109636124|LOC109636124,187,192,227,160,242,133,275,240
gene-LOC109636105|LOC109636105,7,14,0,10,7,13,14,0
gene-LOC109635979|LOC109635979,0,0,0,0,0,0,0,0
gene-LOC109635980|LOC109635980,0,0,0,0,4,0,0,3
gene-ptprk|ptprk,682,992,726,685,788,469,395,320
gene-cunh12orf57|cunh12orf57,39,54,113,50,86,79,71,201
gene-saysd1|saysd1,325,308,294,174,296,277,292,342
gene-bpnt1|bpnt1,305,290,364,261,269,305,291,356
gene-LOC109636109|LOC109636109,21,21,23,11,22,24,14,29
gene-LOC109635983|LOC109635983,0,0,0,4,0,0,0,7
gene-slc35a1|slc35a1,2932,2680,2675,2083,2774,2470,2661,2930
gene-rars2|rars2,179,172,148,94,153,160,201,251
gene-tram2|tram2,676,671,1372,458,958,588,862,1338
gene-LOC109635985|LOC109635985,25,0,0,6,0,6,0,8
gene-LOC109636122|LOC109636122,0,0,0,0,0,0,0,0
gene-rhag|rhag,531,289,340,177,199,742,437,228
