gene_id,SRR13308380,SRR13308381,SRR13308382,SRR13308383,SRR13308392,SRR13308393,SRR13308394,SRR13308395
gene-LOC109633196|LOC109633196,14,17,16,0,12,8,0,0
gene-rnf5|rnf5,345,256,583,402,364,373,450,958
gene-LOC109639139|LOC109639139,10,8,4,5,23,12,0,10
gene-utp23|utp23,69,68,118,99,87,62,60,220
gene-glrx2|glrx2,61,83,120,142,79,47,78,166
gene-uchl5|uchl5,223,164,301,168,339,163,217,242
gene-LOC109639200|LOC109639200,32,47,118,43,85,45,74,107
gene-LOC109639201|LOC109639201,0,0,0,0,0,0,0,0
gene-LOC109639188|LOC109639188,12,0,0,0,0,0,2,0
gene-LOC109639204|LOC109639204,0,0,0,0,0,0,0,0
gene-LOC109639203|LOC109639203,0,0,0,0,0,0,0,0
gene-LOC109639197|LOC109639197,0,0,0,0,0,0,0,2
gene-LOC109639217|LOC109639217,13,12,19,14,0,5,11,49
gene-cunh1orf226|cunh1orf226,176,161,210,121,168,151,171,346
gene-LOC109639225|LOC109639225,221,163,104,63,124,112,98,109
gene-pycrl|pycrl,415,405,718,494,468,487,596,868
gene-tsta3|tsta3,209,140,444,142,478,205,291,802
gene-mylk4|mylk4,0,0,0,0,0,0,0,0
gene-LOC109639191|LOC109639191,72,85,103,75,100,59,53,57
gene-LOC109639198|LOC109639198,44,44,101,148,34,21,51,24
gene-LOC109639234|LOC109639234,8,17,11,0,5,8,8,0
gene-LOC109639226|LOC109639226,3451,2151,2818,2762,3270,3430,4223,4352
gene-LOC109639220|LOC109639220,8,9,28,12,18,21,39,62
gene-LOC109639189|LOC109639189,244,366,687,220,357,248,384,221
gene-gmds|gmds,20,20,23,20,23,15,13,53
gene-LOC109639194|LOC109639194,4,24,25,17,24,24,26,31
gene-foxf2|foxf2,0,0,0,0,0,0,0,0
gene-foxq1|foxq1,6,1,3,18,1,1,4,1
gene-exoc2|exoc2,419,492,512,341,405,355,491,520
gene-bphl|bphl,1509,2604,2234,2132,1232,2100,3481,4923
gene-psmg4|psmg4,419,315,472,349,388,307,337,392
gene-slc22a23|slc22a23,19,32,46,24,31,49,19,42
gene-LOC109639218|LOC109639218,225,300,186,242,296,276,255,321
gene-LOC109639222|LOC109639222,37,21,20,16,30,32,24,61
gene-LOC109639224|LOC109639224,143,136,187,115,152,143,217,280
gene-sirt5|sirt5,737,607,646,516,594,629,634,726
gene-LOC109639233|LOC109639233,506,482,530,819,411,428,570,665
gene-LOC109639202|LOC109639202,179,213,187,141,183,134,168,120
gene-LOC109639199|LOC109639199,14476,11094,8239,10403,9438,9371,8213,5751
gene-LOC109639235|LOC109639235,0,0,0,0,9,9,0,7
gene-LOC109639228|LOC109639228,77,88,150,52,99,83,96,80
gene-LOC109639229|LOC109639229,35,18,22,19,23,32,26,28
gene-LOC109639280|LOC109639280,94,154,144,187,177,176,193,168
gene-LOC109639258|LOC109639258,14,18,8,13,10,20,0,0
gene-LOC109639247|LOC109639247,5,6,10,0,11,0,0,0
gene-pla2g6|pla2g6,246,114,243,219,173,76,115,137
gene-cbx6|cbx6,147,113,216,198,142,144,196,194
gene-LOC109639248|LOC109639248,0,0,0,0,0,0,0,0
gene-dnal4|dnal4,168,165,208,61,108,124,204,235
gene-dnhd1|dnhd1,35,0,29,12,5,19,24,74
gene-LOC109639262|LOC109639262,0,3,0,0,0,0,0,0
gene-LOC109639238|LOC109639238,0,0,0,0,0,0,0,0
gene-ncf4|ncf4,17,28,75,17,67,36,86,36
gene-trnac-gca-15|trnac-gca,0,0,0,0,0,0,0,0
gene-LOC109639241|LOC109639241,128,152,318,551,133,110,112,212
gene-sun2|sun2,72,60,122,66,111,64,86,108
gene-LOC109639287|LOC109639287,12,9,28,6,9,6,24,19
gene-LOC109639288|LOC109639288,0,0,0,0,5,14,10,8
gene-LOC109639286|LOC109639286,48,45,64,26,48,46,45,74
gene-LOC109639271|LOC109639271,2088,1750,4546,5045,2802,2676,3662,9418
gene-rps19bp1|rps19bp1,159,84,172,81,122,72,98,127
gene-LOC109639250|LOC109639250,145,108,238,276,142,158,163,215
gene-gna12|gna12,171,111,361,158,187,123,140,223
gene-LOC109639276|LOC109639276,666,459,903,284,398,445,613,353
gene-sdk1|sdk1,0,0,3,0,0,0,0,0
gene-LOC109639264|LOC109639264,2802,2599,3220,1657,2776,2547,2977,3605
gene-LOC109639268|LOC109639268,0,0,11,0,0,0,0,11
gene-LOC109639266|LOC109639266,0,0,0,0,0,0,2,3
gene-LOC109639263|LOC109639263,18,22,31,0,12,33,38,60
gene-LOC109639239|LOC109639239,0,0,0,0,0,0,0,0
gene-LOC109639253|LOC109639253,0,0,8,12,0,7,13,11
gene-LOC109639285|LOC109639285,2217,2883,2900,1985,1976,2237,2750,2146
gene-LOC109639267|LOC109639267,607,506,723,570,624,560,716,1182
gene-LOC109639252|LOC109639252,2,0,0,0,0,0,0,0
gene-tmprss6|tmprss6,0,0,0,0,0,0,0,0
gene-LOC109639278|LOC109639278,0,0,0,0,0,0,0,0
gene-LOC109639277|LOC109639277,23,32,0,12,20,25,13,19
gene-tab1|tab1,436,515,665,365,487,384,475,560
gene-syngr1|syngr1,20,14,10,0,9,18,20,28
gene-ift27|ift27,125,144,139,86,79,76,87,139
gene-LOC109639275|LOC109639275,901,646,634,693,775,764,763,625
gene-LOC109639273|LOC109639273,0,0,0,3,0,0,0,0
gene-LOC109639256|LOC109639256,22,44,0,19,0,0,25,27
gene-LOC109639279|LOC109639279,149,176,629,78,647,209,311,323
gene-LOC109639244|LOC109639244,36,33,121,42,78,53,99,71
gene-fam83f|fam83f,5,0,3,0,0,0,0,15
gene-efna5|efna5,8,17,0,5,13,9,9,0
gene-LOC109639316|LOC109639316,0,0,0,0,0,0,0,0
gene-LOC109639345|LOC109639345,821,780,2071,1473,1263,1081,987,3999
gene-znf131|znf131,189,203,210,273,191,153,205,275
gene-gadd45g|gadd45g,908,2121,1981,4386,628,201,1829,4294
gene-nim1k|nim1k,12,2,5,23,8,6,4,23
gene-selenop|selenop,182682,161693,125539,145569,109748,97338,97344,48758
gene-ghr|ghr,7136,7159,7176,2767,5495,6648,7361,5811
gene-fbxo4|fbxo4,120,86,464,178,222,87,154,643
gene-cunh5orf51|cunh5orf51,414,287,594,290,361,343,503,625
gene-oxct1|oxct1,2461,1868,2130,1325,2412,1951,2425,2877
gene-plcxd3|plcxd3,7,0,0,0,0,0,0,0
gene-LOC109639342|LOC109639342,282,224,476,58,475,267,500,351
gene-rgs7bp|rgs7bp,104,73,66,45,88,34,62,65
gene-ipo11|ipo11,426,574,628,305,480,434,673,568
gene-hsd17b3|hsd17b3,53,66,155,37,108,71,85,232
gene-ercc6l2|ercc6l2,126,107,112,41,131,115,83,91
gene-ptch1|ptch1,30,25,23,16,36,36,43,38
gene-LOC109639300|LOC109639300,0,0,0,0,0,0,0,0
gene-fancc|fancc,80,53,47,36,63,44,37,38
gene-cunh9orf3|cunh9orf3,128,135,189,113,110,127,136,113
gene-dock8|dock8,608,647,627,496,656,656,540,486
gene-LOC109639295|LOC109639295,176,182,241,97,205,157,170,160
gene-LOC109639298|LOC109639298,97,137,189,168,125,106,112,147
gene-LOC109639309|LOC109639309,92,59,39,64,67,82,89,65
gene-smim15|smim15,489,410,408,218,524,373,383,345
gene-ndufaf2|ndufaf2,215,160,133,171,185,118,117,88
gene-ercc8|ercc8,43,65,61,25,30,51,76,68
gene-elovl7|elovl7,0,0,15,54,0,0,10,0
gene-pde4d|pde4d,69,96,48,117,50,78,59,63
gene-rab3c|rab3c,9,0,0,0,0,0,10,12
gene-LOC109639338|LOC109639338,112,72,61,69,44,108,351,633
gene-plk2|plk2,2192,5662,1328,2393,974,696,998,1716
gene-mier3|mier3,180,207,237,220,170,187,223,255
gene-elac1|elac1,40,23,36,29,85,27,31,57
gene-me2|me2,73,31,178,17,167,50,70,62
gene-mapk4|mapk4,7,8,0,4,3,0,6,5
gene-LOC109639346|LOC109639346,1073,1079,1231,1159,1150,1514,1236,774
gene-LOC109639310|LOC109639310,53,25,9,7,12,35,17,5
gene-mpeg1|mpeg1,89,95,867,186,214,154,225,336
gene-LOC109639325|LOC109639325,0,14,6,7,6,0,0,0
gene-smarcad1|smarcad1,115,64,89,33,141,77,68,90
gene-zbtb44|zbtb44,178,125,102,70,134,96,151,117
gene-adamts8|adamts8,18,17,20,24,19,5,22,27
gene-LOC109639350|LOC109639350,6,16,6,8,10,17,18,10
gene-LOC109639351|LOC109639351,0,0,19,0,0,0,0,4
gene-snx19|snx19,374,447,506,145,311,263,360,599
gene-timm8b|timm8b,352,256,483,323,279,252,272,334
gene-sdhd|sdhd,979,898,1581,936,1090,905,875,1595
gene-LOC109639349|LOC109639349,21,20,31,0,26,33,30,24
gene-LOC109639353|LOC109639353,0,0,0,0,7,0,0,0
gene-LOC109639362|LOC109639362,26496,40427,50540,34743,58124,32874,28909,24652
gene-LOC109639354|LOC109639354,163,283,247,128,493,170,158,71
gene-akap1|akap1,190,245,307,411,220,156,215,198
gene-cuedc1|cuedc1,344,288,307,158,283,264,344,513
gene-wsb1|wsb1,4608,3289,3393,4919,3343,3168,3058,4626
gene-LOC109639365|LOC109639365,360,460,267,123,597,320,276,294
gene-LOC109639367|LOC109639367,1627,1499,1478,735,1369,1016,1129,1005
gene-myo18a|myo18a,1253,1161,1273,636,1143,863,996,1206
gene-pipox|pipox,568,346,390,367,246,325,505,1065
gene-LOC109639359|LOC109639359,0,7,19,0,0,3,0,20
gene-phf12|phf12,255,274,261,157,299,281,269,337
gene-dhrs13|dhrs13,169,132,222,176,183,170,171,284
gene-bcas3|bcas3,268,297,364,254,205,234,221,327
gene-bri3|bri3,1964,1659,2377,1046,1750,1445,1600,1603
gene-LOC109639437|LOC109639437,222,175,212,156,204,242,372,585
gene-LOC109639387|LOC109639387,28,47,51,20,36,34,30,17
gene-LOC109639416|LOC109639416,56,60,56,18,28,50,54,29
gene-lmtk2|lmtk2,436,508,524,322,579,514,634,536
gene-LOC109639410|LOC109639410,3,0,0,0,0,0,0,0
gene-LOC109639411|LOC109639411,8,0,0,22,9,10,16,5
gene-LOC109639412|LOC109639412,35,95,23,193,76,29,41,25
gene-aimp2|aimp2,1636,1397,1836,1443,1784,1634,1887,1467
gene-LOC109639405|LOC109639405,53,39,123,111,54,49,70,77
gene-LOC109639409|LOC109639409,0,0,0,0,0,0,0,0
gene-LOC109639407|LOC109639407,0,0,5,0,0,0,0,0
gene-slc25a19|slc25a19,57,38,45,14,71,39,37,87
gene-mif4gd|mif4gd,161,136,210,105,150,146,125,291
gene-mrps7|mrps7,84,71,189,91,140,85,150,235
gene-gga3|gga3,15,16,43,0,33,0,13,32
gene-nup85|nup85,236,116,216,100,279,138,124,152
gene-sumo2|sumo2,288,220,567,326,413,326,434,655
gene-hn1|hn1,206,197,289,135,243,209,242,238
gene-LOC109639439|LOC109639439,283,238,121,161,195,223,303,150
gene-LOC109639440|LOC109639440,36,58,40,13,139,111,70,152
gene-LOC109639419|LOC109639419,79,65,75,73,66,109,169,167
gene-LOC109639421|LOC109639421,20,12,16,7,13,13,9,12
gene-LOC109639377|LOC109639377,285,236,184,45,373,392,338,339
gene-LOC109639386|LOC109639386,40,27,45,6,43,58,34,32
gene-cunh17orf75|cunh17orf75,333,319,356,179,278,214,268,364
gene-LOC109639441|LOC109639441,118,136,196,143,120,100,135,269
gene-LOC109639398|LOC109639398,0,16,40,26,39,20,29,51
gene-khsrp|khsrp,121,104,51,62,56,130,133,151
gene-LOC109639434|LOC109639434,25,22,31,12,90,35,41,27
gene-LOC109639449|LOC109639449,0,0,0,0,0,0,0,0
gene-LOC109639389|LOC109639389,82,87,160,65,90,73,106,105
gene-LOC109639379|LOC109639379,288,204,256,70,154,263,227,184
gene-LOC109639425|LOC109639425,727,656,1391,634,941,689,883,1558
gene-gtf2f1|gtf2f1,324,155,127,28,256,137,92,75
gene-fbxw9|fbxw9,163,121,127,60,131,128,123,176
gene-dhps|dhps,338,253,489,276,360,267,421,843
gene-slc9a3r2|slc9a3r2,164,124,112,107,159,216,175,229
gene-LOC109639385|LOC109639385,15,5,0,9,21,6,8,0
gene-LOC109639403|LOC109639403,0,10,5,10,11,4,23,15
gene-LOC109639397|LOC109639397,0,0,86,6,17,20,17,0
gene-LOC109639418|LOC109639418,54,71,257,41,109,93,148,71
gene-LOC109639417|LOC109639417,76,135,359,150,138,120,141,337
gene-LOC109639442|LOC109639442,10562,9441,8153,6672,7022,6052,6953,6433
gene-LOC109639400|LOC109639400,3,0,0,0,3,2,2,0
gene-ankrd40|ankrd40,233,225,492,211,335,228,316,474
gene-luc7l3|luc7l3,698,557,627,399,736,583,636,1012
gene-LOC109639443|LOC109639443,0,0,7,4,0,0,6,0
gene-LOC109639396|LOC109639396,82,96,124,102,87,68,106,49
gene-LOC109639427|LOC109639427,48,38,200,42,57,35,163,309
gene-sgsm3|sgsm3,354,272,559,505,419,295,407,577
gene-LOC109639382|LOC109639382,5,6,13,0,7,6,6,3
gene-LOC109639390|LOC109639390,0,0,0,0,0,0,0,0
gene-LOC109639428|LOC109639428,0,0,0,0,0,0,0,0
gene-LOC109639391|LOC109639391,0,3,0,0,0,5,0,3
gene-LOC109639445|LOC109639445,1016,920,909,340,856,720,755,876
gene-LOC109639395|LOC109639395,36,17,30,0,25,17,0,18
gene-alkbh7|alkbh7,319,227,275,210,275,208,169,237
gene-LOC109639429|LOC109639429,4,3,3,5,4,3,0,0
gene-LOC109639378|LOC109639378,91,93,292,1411,110,76,129,480
gene-LOC109639393|LOC109639393,1574,1276,1255,1136,1018,1061,1236,1158
gene-LOC109639433|LOC109639433,0,0,0,0,0,0,0,0
gene-LOC109639430|LOC109639430,57,32,36,24,57,73,78,19
gene-LOC109639431|LOC109639431,306,389,533,456,472,581,486,419
gene-LOC109639476|LOC109639476,221,171,173,68,247,155,127,114
gene-fbxl16|fbxl16,2,0,0,0,0,0,0,0
gene-smg1|smg1,766,1067,1059,675,897,943,959,1016
gene-hao1|hao1,2438,1917,1747,1434,1579,1215,1291,1128
gene-mettl22|mettl22,182,119,154,106,139,91,131,226
gene-abat|abat,2415,2733,2180,1704,1593,1941,2140,1550
gene-rcn3|rcn3,8030,8296,14671,10140,10687,12735,13793,34589
gene-LOC109639466|LOC109639466,9,11,22,19,0,7,7,13
gene-nosip|nosip,477,375,404,263,413,327,326,508
gene-bcl2l12|bcl2l12,126,139,161,101,104,108,174,194
gene-LOC109639462|LOC109639462,68,75,155,87,94,110,165,119
gene-prrg2|prrg2,0,5,0,0,0,0,0,0
gene-ap2a1|ap2a1,1077,952,1382,515,1499,860,998,840
gene-prmt1|prmt1,956,744,1308,743,1375,548,468,626
gene-snrnp70|snrnp70,1154,1076,1330,588,1130,1019,893,964
gene-scaf1|scaf1,332,314,487,170,365,282,362,566
gene-LOC109639477|LOC109639477,92,147,137,58,133,133,131,110
gene-LOC109639460|LOC109639460,10,8,8,11,10,3,8,3
gene-LOC109639467|LOC109639467,331,152,152,67,96,283,94,94
gene-tnrc6a|tnrc6a,967,850,794,503,884,1098,1095,1264
gene-LOC109639518|LOC109639518,942,600,893,711,1226,692,521,583
gene-cacng3|cacng3,5,5,3,5,29,7,4,0
gene-LOC109639494|LOC109639494,8,24,21,5,34,41,47,22
gene-socs1|socs1,38,26,24,12,26,63,45,21
gene-clec16a|clec16a,261,278,318,168,247,293,431,616
gene-dexi|dexi,153,117,150,67,177,141,178,193
gene-ciita|ciita,151,166,151,53,123,119,149,120
gene-nubp1|nubp1,144,108,150,74,184,56,74,80
gene-emp2|emp2,133,68,80,18,120,131,107,110
gene-atf7ip2|atf7ip2,126,94,101,46,104,98,93,105
gene-LOC109639508|LOC109639508,1,4,1,6,1,1,4,5
gene-epn2|epn2,280,350,512,347,341,346,420,555
gene-b9d1|b9d1,18,0,0,0,10,0,12,11
gene-LOC109639513|LOC109639513,91,59,169,39,58,73,96,81
gene-LOC109639514|LOC109639514,13,14,52,10,13,20,35,52
gene-LOC109639512|LOC109639512,365,284,512,70,251,187,400,415
gene-fbf1|fbf1,68,66,61,31,90,62,84,71
gene-LOC109639535|LOC109639535,297,226,260,405,345,395,358,112
gene-LOC109639503|LOC109639503,30,53,29,30,49,47,65,69
gene-LOC109639521|LOC109639521,282,281,270,146,224,260,299,324
gene-LOC109639501|LOC109639501,5,6,12,12,6,5,5,6
gene-LOC109639533|LOC109639533,0,6,0,6,5,0,14,3
gene-LOC109639532|LOC109639532,848,746,980,420,757,660,1240,1624
gene-LOC109639493|LOC109639493,3,0,0,0,0,0,0,0
gene-LOC109639491|LOC109639491,214,294,275,166,245,268,202,373
gene-mcrip1|mcrip1,160,113,226,62,154,109,172,265
gene-alyref|alyref,1142,813,1460,1885,1051,749,1104,1289
gene-arhgdia|arhgdia,1546,1458,3348,1176,2310,1600,2299,2456
gene-LOC109639520|LOC109639520,0,0,0,0,0,0,4,3
gene-recql5|recql5,241,200,168,87,213,170,201,189
gene-LOC109639490|LOC109639490,330,329,232,257,144,267,362,145
gene-LOC109639488|LOC109639488,12,13,0,10,9,27,9,7
gene-LOC109639496|LOC109639496,441,302,1065,311,524,358,863,907
gene-LOC109639510|LOC109639510,0,0,4,5,3,5,12,4
gene-rabep2|rabep2,182,130,284,129,181,152,216,265
gene-LOC109639482|LOC109639482,100,92,693,317,400,135,129,450
gene-nudt9|nudt9,356,354,511,265,378,446,646,636
gene-LOC109639504|LOC109639504,1136,906,1009,590,971,828,1023,1133
gene-LOC109639525|LOC109639525,0,17,10,10,11,0,0,3
gene-LOC109639526|LOC109639526,1661,1522,975,865,692,1379,1524,1489
gene-LOC109639527|LOC109639527,418,375,758,496,350,383,421,727
gene-LOC109639528|LOC109639528,829,698,689,309,627,645,692,618
gene-LOC109639497|LOC109639497,99,80,96,37,144,59,68,83
gene-LOC109639540|LOC109639540,106,117,100,66,81,77,86,78
gene-LOC109639544|LOC109639544,38,17,14,17,30,23,66,51
gene-hhipl1|hhipl1,2415,3193,2419,2522,2019,2352,1937,1868
gene-LOC109639541|LOC109639541,18,27,12,13,20,8,15,14
gene-setd3|setd3,264,235,303,180,292,275,372,407
gene-vrk1|vrk1,66,61,94,66,98,47,67,146
gene-LOC109639548|LOC109639548,0,3,0,0,4,0,0,6
gene-LOC109639550|LOC109639550,0,0,0,0,0,0,0,1
gene-galc|galc,535,510,608,509,520,512,539,546
gene-syne3|syne3,102,129,101,90,107,96,75,71
gene-LOC109639556|LOC109639556,206,239,182,167,218,201,167,171
gene-dicer1|dicer1,283,334,368,217,377,271,328,273
gene-LOC109639591|LOC109639591,0,0,15,0,0,8,11,6
gene-brat1|brat1,60,38,84,25,48,66,75,43
gene-LOC109639589|LOC109639589,482,662,919,1317,483,368,686,1572
gene-LOC109639590|LOC109639590,34,49,42,59,29,48,68,102
gene-eif3b|eif3b,14681,12059,12574,13756,16198,16874,17188,18339
gene-chst12|chst12,47,28,66,56,73,54,79,64
gene-LOC109639599|LOC109639599,69,77,263,96,108,100,157,348
gene-stox2|stox2,69,68,113,67,73,64,127,105
gene-LOC109639574|LOC109639574,143,153,147,56,154,83,170,150
gene-gtf3c1|gtf3c1,240,218,381,168,268,291,381,470
gene-LOC109639592|LOC109639592,645,507,497,253,552,470,549,497
gene-thumpd1|thumpd1,151,149,279,137,200,88,107,156
gene-eri2|eri2,0,7,0,0,0,3,0,0
gene-LOC109639563|LOC109639563,172,179,215,182,141,177,187,323
gene-parn|parn,151,98,192,47,194,101,104,152
gene-mad1l1|mad1l1,215,203,131,56,139,176,190,150
gene-lfng|lfng,109,86,85,473,115,91,120,101
gene-LOC109639598|LOC109639598,1114,1341,730,435,851,1075,1036,634
gene-iqce|iqce,169,112,194,112,127,106,131,142
gene-LOC109639570|LOC109639570,7,4,5,9,5,5,7,14
gene-LOC109639603|LOC109639603,0,0,0,0,0,0,0,0
gene-LOC109639566|LOC109639566,0,7,9,8,10,0,11,0
gene-LOC109639558|LOC109639558,4,11,40,9,12,0,11,0
gene-LOC109639576|LOC109639576,29,3,73,21,17,0,6,0
gene-LOC109639596|LOC109639596,547,559,874,626,586,620,733,819
gene-LOC109639586|LOC109639586,148,108,107,115,114,120,201,194
gene-LOC109639593|LOC109639593,1002,1092,1058,806,812,716,599,545
gene-pcm1|pcm1,708,534,555,309,534,606,629,651
gene-frg1|frg1,226,166,181,128,204,210,256,216
gene-LOC109639569|LOC109639569,1207,1011,17736,7053,14967,2154,5631,8444
gene-LOC109639567|LOC109639567,82,108,306,72,157,90,154,159
gene-ubl5|ubl5,485,384,500,453,450,382,600,619
gene-pin1|pin1,899,701,742,428,904,640,590,644
gene-LOC109639577|LOC109639577,279,708,2739,2179,628,396,699,377
gene-sart1|sart1,1289,720,793,279,1233,712,571,649
gene-asah1|asah1,1153,1044,1513,1164,1365,1008,1049,1185
gene-fat1|fat1,2348,2680,1924,1775,2584,2151,2050,2039
gene-LOC109639641|LOC109639641,0,0,6,3,0,3,9,0
gene-cunh8orf59|cunh8orf59,355,221,348,220,387,223,231,385
gene-LOC109639638|LOC109639638,152,97,737,87,309,246,361,1190
gene-LOC109639612|LOC109639612,318,162,308,431,235,227,279,569
gene-LOC109639608|LOC109639608,61,64,89,142,61,75,62,138
gene-yme1l1|yme1l1,537,452,979,806,694,456,633,1114
gene-mastl|mastl,8,19,58,73,28,19,21,21
gene-abi1|abi1,1865,1819,2173,1497,1467,1684,2042,2240
gene-LOC109639615|LOC109639615,0,0,6,14,9,8,9,0
gene-acbd5|acbd5,3395,2957,2550,2250,2109,2299,3198,2888
gene-pdss1|pdss1,97,38,200,98,161,103,119,206
gene-LOC109639617|LOC109639617,50,91,148,42,94,110,128,210
gene-apbb1ip|apbb1ip,284,275,270,76,278,186,240,183
gene-LOC109639605|LOC109639605,12,22,15,23,11,13,17,10
gene-myo3a|myo3a,0,0,0,0,0,0,0,0
gene-LOC109639639|LOC109639639,917,706,694,438,951,616,507,406
gene-LOC109639644|LOC109639644,27,28,62,20,53,26,54,52
gene-LOC109639640|LOC109639640,49,26,39,11,49,44,57,51
gene-map3k15|map3k15,7,4,9,0,12,0,11,18
gene-LOC109639629|LOC109639629,0,0,11,0,0,0,4,0
gene-LOC109639632|LOC109639632,0,0,0,0,0,0,0,0
gene-LOC109639625|LOC109639625,3,0,21,0,32,3,9,14
gene-cnksr2|cnksr2,0,0,21,0,0,3,4,9
gene-klhl34|klhl34,0,0,1,0,3,0,0,0
gene-smpx|smpx,23,17,49,26,27,54,38,81
gene-mbtps2|mbtps2,543,507,629,310,458,319,353,398
gene-dpp6|dpp6,23,25,25,19,22,21,24,28
gene-LOC109639637|LOC109639637,234,208,238,176,267,184,133,66
gene-LOC109639623|LOC109639623,673,551,760,723,629,684,908,783
gene-LOC109639611|LOC109639611,21,30,38,20,28,23,32,33
gene-LOC109639614|LOC109639614,0,0,1,0,0,0,0,0
gene-LOC109639653|LOC109639653,22,15,39,14,32,22,21,23
gene-LOC109639650|LOC109639650,456,362,676,593,473,376,719,1029
gene-tnfrsf14|tnfrsf14,159,176,106,100,122,150,126,132
gene-LOC109639670|LOC109639670,85,47,88,50,10,49,50,45
gene-prkcz|prkcz,49,50,59,34,55,30,42,43
gene-faap20|faap20,10,9,20,6,24,21,13,16
gene-ski|ski,65,79,69,49,96,74,72,113
gene-LOC109639658|LOC109639658,95,77,85,50,112,105,97,138
gene-pex10|pex10,118,81,115,63,122,79,104,134
gene-renbp|renbp,980,983,891,657,854,647,623,874
gene-lrif1|lrif1,119,109,133,82,109,120,133,143
gene-LOC109639647|LOC109639647,359,261,320,202,282,337,293,285
gene-LOC109639654|LOC109639654,0,0,0,15,0,0,0,0
gene-tpx2|tpx2,41,34,106,104,56,52,60,63
gene-dennd2d|dennd2d,2176,1817,1719,1499,1991,1974,1870,1175
gene-LOC109639656|LOC109639656,5,5,0,0,7,0,0,5
gene-stk38|stk38,521,534,781,409,659,516,712,792
gene-mtch1|mtch1,37,35,58,39,32,20,38,60
gene-LOC109639660|LOC109639660,101,274,189,330,110,97,147,563
gene-pdyn|pdyn,5,20,8,10,0,6,19,0
gene-LOC109639665|LOC109639665,87,121,142,60,146,85,85,142
gene-LOC109639655|LOC109639655,71,66,89,69,86,75,80,118
gene-LOC109639690|LOC109639690,32,69,66,17,86,66,62,135
gene-LOC109639685|LOC109639685,39,23,46,53,46,21,10,17
gene-LOC109639692|LOC109639692,0,0,0,0,0,0,3,3
gene-LOC109639688|LOC109639688,4,8,0,0,0,8,40,5
gene-LOC109639702|LOC109639702,0,5,0,3,0,0,0,3
gene-LOC109639700|LOC109639700,269,226,150,86,222,244,225,283
gene-tmem256|tmem256,352,289,474,300,329,287,338,486
gene-nlgn2|nlgn2,0,0,8,0,7,6,0,0
gene-LOC109639679|LOC109639679,0,4,0,0,0,0,0,0
gene-epo|epo,9,17,21,14,5,22,8,3
gene-pop7|pop7,200,132,229,144,226,197,164,243
gene-ufsp1|ufsp1,44,16,35,15,40,7,8,21
gene-LOC109639673|LOC109639673,13,14,3,4,14,10,5,0
gene-LOC109639674|LOC109639674,0,3,3,0,0,3,0,0
gene-gigyf1|gigyf1,377,431,546,279,383,540,726,926
gene-LOC109639706|LOC109639706,471,397,535,318,375,657,796,697
gene-wrap53|wrap53,167,237,307,151,258,199,347,548
gene-LOC109639681|LOC109639681,0,12,5,0,0,10,0,6
gene-LOC109639711|LOC109639711,0,0,0,4,0,3,0,0
gene-LOC109639682|LOC109639682,4,0,13,0,7,8,17,29
gene-LOC109639710|LOC109639710,0,10,9,5,9,13,17,26
gene-LOC109639683|LOC109639683,0,0,0,0,0,0,0,0
gene-dnah2|dnah2,23,0,0,0,0,0,14,9
gene-LOC109639684|LOC109639684,590,412,330,230,329,466,377,347
gene-LOC109639717|LOC109639717,14,22,44,8,28,24,35,29
gene-LOC109639754|LOC109639754,91,71,158,87,104,107,80,106
gene-LOC109639752|LOC109639752,100,81,62,58,111,76,73,68
gene-LOC109639719|LOC109639719,0,0,0,0,0,7,4,5
gene-LOC109639715|LOC109639715,118,373,777,1238,275,219,552,1283
gene-LOC109639757|LOC109639757,7742,10996,16194,19302,8385,7143,10793,22784
gene-LOC109639740|LOC109639740,807,880,784,3664,640,763,698,791
gene-cpo|cpo,416,225,162,141,209,63,97,24
gene-nudt15|nudt15,189,135,156,99,146,82,110,65
gene-LOC109639712|LOC109639712,91,109,97,22,64,136,94,77
gene-LOC109639736|LOC109639736,0,0,0,0,0,0,0,0
gene-trak2|trak2,483,306,493,157,493,378,557,548
